relationship_id,source_name,target_name,relationship_type,weight,num_sources,evidence_points,num_documents_total,docs_rhowardstone,docs_epstein_docs,docs_doc_explorer,docs_corpus,source_systems,evidence_classes,corroboration_score,max_entity_prominence
8496,John Brockman,Grand Hotel Milan,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
8925,John Brockman,Deep Thinking Project,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
9885,Henry Kissinger,Zhou Enlai,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
10200,Georgia's South Ossetia,Russian government,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
10413,Russian government,Sorm,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
13067,John Brockman,Frankfurt Book Fair 2016,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
14602,Brett Kavanaugh,Mitch McConnell,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
14603,Brett Kavanaugh,Martha MacCallum,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
14642,Brett Kavanaugh,sexual assault allegations,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
16075,Mark Epstein,Terry Kafka,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
17986,Henry Kissinger,Pacific Community,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
17990,Henry Kissinger,Niall Ferguson,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
18520,Ms.Villaflana,J. Lefkowitz,associated_with,3.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
23842,"Jane, Annie, Kate, Carolyn, Virginia, and Melissa",Heather Booth,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
26869,David Blaine,Henry Kissinger,associated_with,2.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
27919,Fox 35 Orlando,Brett Kavanaugh,associated_with,3.0,1,1.0,4,0,0,2,0,doc-explorer,rdf,0.562,27
8497,John Brockman,Hans Ulrich Obrist,associated_with,5.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,27
10170,Foreign Agents Law,Russian government,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,27
14610,Alexandra Walsh,Brett Kavanaugh,associated_with,3.0,1,1.0,6,0,0,3,0,doc-explorer,rdf,0.591,27
8433,John Brockman,John Cage,associated_with,5.0,1,1.0,8,0,0,4,0,doc-explorer,rdf,0.609,27
14601,Senate Committee on the Judiciary,Brett Kavanaugh,associated_with,5.0,1,1.0,12,0,0,6,0,doc-explorer,rdf,0.626,27
14593,Brett Kavanaugh,Deborah Ramirez,associated_with,5.0,1,1.0,16,0,0,8,0,doc-explorer,rdf,0.632,27
14605,Brett Kavanaugh,Christine Blasey Ford,associated_with,5.0,1,1.0,24,0,0,12,0,doc-explorer,rdf,0.635,27
6755,Meir Amit,Sayeret Matkal,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
6765,Israeli military command,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
7773,Goldman Sachs,Harvey Schwartz,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
7774,Goldman Sachs,Harit Talwar,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
7924,Goldman Sachs,technology sector price indices,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
8465,Steven Pinker,technological determinism in AI doomsday scenarios,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
8991,Steven Pinker,cultural analysis research team,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
9375,Desiree Washington,Mike Tyson,communicated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
9384,Desiree Washington,naive virgin before encounter with Tyson,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
9470,Steven Pinker,Opening ceremony,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
9828,CIA/BoozAllen,Frank Wisner Jr.,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
10430,CIA/BoozAllen,Soviet KGB,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
10453,CIA/BoozAllen,biological weapons,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
10478,Department of Labor Fiduciary Rule,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
10660,Reince Priebus,Twitter notification of own firing,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
10758,CIA/BoozAllen,Harold Nicholson,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11406,Al Seckel,island logistics,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11424,Al Seckel,Jeffrey Epstein Wikipedia entry,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11427,Al Seckel,Daily Beast article and associated online content,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11428,Al Seckel,Wikipedia article about Jeffrey Epstein,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11429,Al Seckel,other Jeffrey Epsteins,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
11430,Al Seckel,Edge website article,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
12040,Steven Pinker,Strange Bedfellows episode with Barack Obama,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
12889,Desiree Washington,medical law into recreational law,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
13648,James Comey,Carter Page,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
13652,"Rosenstein, Rob",Carter Page,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
13656,James Comey,President-elect Trump,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14376,Hezbollah,Israeli forces at border,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14403,Avraham Adnan,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14443,Ahrahle Yariv,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14444,Mossad officers,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14449,Lebanese police,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14479,Menachem Begin,military response to Argov attack,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14555,"Rosenstein, Rob",recording the president,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14556,"Rosenstein, Rob",Russian intelligence operations during 2016 election,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14580,"Rosenstein, Rob",The Afternoon Digest,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14584,"Rosenstein, Rob",Apple News,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14796,Bush,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14797,Secretary of State Kerry,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14798,Israeli generals and government,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14799,David Ben-Gurion,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14800,Menachem Begin,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14803,Ehud Olmert,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14804,Unknown Israeli political leader,rule of law,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14805,Syrian civil war,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
14806,Palestinian-Israeli conflict,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
15620,Bashar Assad regime,Desiree Washington,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
15898,CIA/BoozAllen,Dominique Strauss-Kahn,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
16867,Steven Pinker,The Better Angels of our Nature,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17134,Bahrain,Desiree Washington,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17179,CIA/BoozAllen,Anatoly Golitsyn,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17187,"Hong Kong, China",CIA/BoozAllen,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17372,Al Seckel,accusations and lawsuits,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17373,Al Seckel,Nicholas Hornberger,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17374,Al Seckel,Virgin Islands company,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17375,Al Seckel,Robert Maxwell,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17562,Partner,each Partner,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17563,Partner,partnership documentation and partner information,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17659,James Comey,news publication,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17730,Sayeret Matkal,Uri Avneri and Yossi Sarid,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17731,Sayeret Matkal,Six-Day War,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
17918,"Rosenstein, Rob",The President,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18118,Steven Pinker,C. K. Williams,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18124,Steven Pinker,Intellectual Jazz,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18209,Department of Justice (D.O.J),"Rosenstein, Rob",associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18451,Meir Har-Zion,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18454,Israeli generals and government,Menachem Begin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18455,Menachem Begin,Sephardic Jewish voters,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18459,Menachem Begin,West Bank and Gaza Palestinian autonomy,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18593,Goldman Sachs,US economic recovery and market performance,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
18744,Steven Pinker,artificial intelligence and computational theory of mind,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19096,CIA/BoozAllen,Dell and corporate assistance to NSA,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19151,Donald Trump's hiring practices,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19165,Reince Priebus,crowd size assessment,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19179,Katie Walsh,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19181,Reince Priebus,Sean Spicer,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19484,Partner,Investment Advisers Act of 1940,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19485,Partner,documentation verifying identity and source of funds,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19486,Partner,subscription if required documentation not provided,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19487,Partner,documentation and additional information from Limited Partners,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19488,Partner,forced sale or withdrawal of investor interests,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19515,Partner,Limited Partnership Agreement,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19586,Goldman Sachs,Bitcoin valuation and market comparison,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19592,Goldman Sachs,Private Bank clients,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19593,United Kingdom,Goldman Sachs,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19596,Goldman Sachs,EB-5 investors group,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19597,Goldman Sachs,options and OTC derivatives investors,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19598,Goldman Sachs,options trading,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19599,Goldman Sachs,OTC derivative transactions,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19899,"Rosenstein, Rob",charging sitting president,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
19993,Hezbollah,war,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
20430,Egyptian negotiators,Menachem Begin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
20435,Dudu Topaz,Menachem Begin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
20982,Hezbollah,shipping in the eastern Mediterranean,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
20985,Hezbollah,Syria's P-800 Yakhont supersonic cruise missile system,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21178,CIA/BoozAllen,New York Times reporting on Snowden incident,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21429,Partner,"major investor, medical, and scientific meetings",associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21430,Partner,pass-through entity conducting U.S. trade or business,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21431,Partner,investment opportunity unavailable to KUE,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21524,Goldman Sachs,blockchain technology adoption timeline,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21573,James Comey,Democratic House committee members,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21579,James Comey,Trump campaign,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21642,Misha Arens,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21645,Menachem Begin,inflation and stock market crash,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21682,Deputy Attorney General Filip,"Rosenstein, Rob",associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21683,"Rosenstein, Rob",Special Counsel Robert Mueller,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21880,Hezbollah,Syrian government,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
21999,Al Seckel,toxic online references,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22074,Arab Spring,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22075,Secretary of State Kerry and President Obama,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22076,Palestinians,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22077,Saudi proposal for regional agreement,Unknown Israeli political leader,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22078,Unknown Israeli political leader,radical right-wing proposals for permanent occupation,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22079,Unknown Israeli political leader,nation-state law,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22651,Steven Pinker,taboo speech and restrictions,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
22911,CIA/BoozAllen,Aldrich Ames,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23289,Partner,corporate tax election under Section 7704,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23454,Steven Pinker,conflict and violence rates,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23508,Sayeret Matkal,Unknown Israeli military officer,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23509,Rafael (Raful) Eitan,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23524,Hezbollah,armed civilian,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23787,Goldman Sachs,Reuben Jeffery III,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23926,James Comey,Russia investigation,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23941,Reince Priebus,firing of James Comey,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
23950,Reince Priebus,resign as chief of staff,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24049,Al Seckel,negative press removal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24051,Al Seckel,reputation cleanup project,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24052,Al Seckel,negative search results,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24299,Lebanon invasion plan,Menachem Begin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24308,Israeli assault on Beirut,Menachem Begin,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24597,Steven Pinker,naturalistic understanding of the universe,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24598,Steven Pinker,computational theory of mind,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24599,Steven Pinker,prophecies of doom regarding artificial intelligence,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24600,Steven Pinker,dystopian AI narratives and psychological bias,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24682,"Montreal, Quebec, Canada",Steven Pinker,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24683,Steven Pinker,"Cambridge, Massachusetts",associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24685,Salford University,Steven Pinker,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24686,Mit,Steven Pinker,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24687,"University of California, Santa Barbara",Steven Pinker,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24688,Steven Pinker,The Language Instinct,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24689,Steven Pinker,How the Mind Works,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24690,Steven Pinker,Words and Rules: The Ingredients of Language,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24691,Steven Pinker,The American Heritage Dictionary,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24692,Steven Pinker,Rebecca Newberger Goldstein,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24842,CIA/BoozAllen,Rear Admiral Barrett,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
24862,CIA/BoozAllen,Svr,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25088,Al Seckel,Dudley Moore,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25089,Al Seckel,Randy James,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25090,Al Seckel,Elon Musk,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25091,Al Seckel,Stephen Hawking,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25092,Al Seckel,Mark Oppenheimer,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25225,Partner,portfolio companies,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25266,Partner,accredited investors,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25267,Partner,unit transfers,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25282,Partner,plan assets classification,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25283,Partner,anti-money laundering procedures,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25284,Partner,prospective investors,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25285,Partner,subscription applications,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25286,Partner,redemption payments,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25428,Goldman Sachs,Securities offerings,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25429,Goldman Sachs,United States Attorney Southern District of Florida,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25430,Goldman Sachs,EU individuals and entities,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
25463,Hezbollah,Israeli settlements and towns,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26059,Desiree Washington,Misha,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26108,CIA/BoozAllen,Cathy,associated_with,2.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26309,Netherlands,Hezbollah,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26310,European Union,Hezbollah,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26334,Sayeret Matkal,Yonatan Netanyahu,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26762,Hassan Nasrallah,Hezbollah,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26769,Desiree Washington,International Monetary Fund,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26926,James Comey,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26927,Ivanka Trump,James Comey,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
26991,Christopher Steele,Desiree Washington,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27017,Hezbollah,West Beirut,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27243,EB-5 investors group,Partner,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27393,Avraham Arman,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27394,Sayeret Matkal,Uri Ilan,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27501,Mike Pence,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27617,Hezbollah,Qassem,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27739,Goldman Sachs,Daniel Kahneman,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27740,Goldman Sachs,Amos Tversky,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27823,Desiree Washington,Justin Trudeau,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27832,James Comey,Steele dossier,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27921,Ayatollah Ali Khamenei,Hezbollah,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27962,Danny Yatom,Sayeret Matkal,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
27963,Sayeret Matkal,Yoni Netanyahu,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28001,"Atlanta, Georgia",Goldman Sachs,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28002,"London, England",Goldman Sachs,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28003,State Of New York,Goldman Sachs,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28105,Desiree Washington,Patricia Gifford,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28129,Mitch McConnell,Reince Priebus,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28218,CIA/BoozAllen,Lindsay Wagner,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28440,Jury,Desiree Washington,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28514,James Comey,Stephen Miller,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28525,CIA/BoozAllen,Anatoly Kucherena,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
28673,Desiree Washington,Gulf states,associated_with,1.0,1,1.0,2,0,0,1,0,doc-explorer,rdf,0.514,26
